date,high,low,close,open,trades,shares,turnover
2014-07-01,74,73.3,73.3,73.5,2,499,36716
2014-07-02,76.5,74.5,75,73.3,14,6911,518364
2014-07-03,82,75,79.9,75,14,19602,1526275
2014-07-04,80,76,78.6,79.9,3,300,23589
2014-07-07,79.7,79,79,78.6,2,3802,300428
2014-07-08,77.9,74.1,77.9,79,2,637,49102
2014-07-09,79,74.6,76.6,77.9,4,545,41733
2014-07-11,80,75,77.4,76.6,7,1600,123911
2014-07-14,77.9,75.5,77.9,77.4,2,200,15340
2014-07-16,77.9,77.1,77.9,77.9,3,310,24143
2014-07-18,78.9,78.9,78.9,77.9,1,1,79
2014-07-21,80,77,78.6,78.9,5,1400,110046
2014-07-22,79.8,78.5,78.9,78.6,2,300,23680
2014-08-04,77,76.5,76.9,78.9,3,219,16848
2014-08-05,75.5,75,75.2,76.9,4,1070,80502
2014-08-07,77.3,73.4,74.9,75.2,6,1009,75284
2014-08-08,77.5,73.7,77,74.9,6,821,63247
2014-08-13,80,73.8,79.7,77,25,31903,2530036
2014-08-14,80,75.1,78.4,79.7,22,1709,134555
2014-08-19,78.5,75.8,76.8,78.4,5,983,75194
2014-08-20,77.1,73.7,77.1,76.8,3,426,32090
2014-08-25,75.4,75,75,77.1,5,25702,1928450
2014-08-26,76,73.9,76,75,3,910,68299
2014-08-27,78,73.9,75.1,76,10,1728,129709
2014-08-28,78,75,75.3,75.1,10,2800,211997
2014-08-29,78,74.9,74.9,75.3,9,4959,372209
2014-09-01,75,74.4,75,74.9,8,3618,271006
2014-09-02,75,74.4,74.9,75,2,1725,129240
2014-09-04,74.4,74,74.3,74.9,7,611,45396
2014-09-09,75,74.6,75,74.3,3,1700,127460
2014-09-10,77,75,75.3,75,11,6200,465396
2014-09-11,76.7,76.7,76.7,75.3,4,535,41035
2014-09-12,77,73,74.4,76.7,22,1319,98169
2014-09-16,75,74.1,74.4,74.4,4,7125,530193
2014-09-17,76,73.5,74.9,74.4,7,12625,949375
2014-09-18,76,76,76,74.9,1,15,1140
2014-09-22,75.5,71.5,72.2,76,2,1100,79450
2014-09-23,71.9,71.9,71.9,72.2,1,100,7190
2014-09-24,75,75,75,71.9,1,8,600
2014-09-25,73,72.6,73,75,5,674,49092
2014-09-26,75,75,75,73,1,50,3750
2014-09-29,76.8,72.7,75.3,75,4,160,12041
2014-09-30,75.9,72.6,73.4,75.3,7,452,33183
2014-10-01,75.8,72.6,73.8,73.4,5,314,23162
2014-10-03,75.5,72,72.1,73.8,7,427,31179
2014-10-07,72.2,72.2,72.2,72.1,1,100,7220
2014-10-09,72.2,72.1,72.2,72.2,2,273,19703
2014-10-10,75,72,72.2,72.2,24,4136,298358
2014-10-14,72.1,72.1,72.1,72.2,2,200,14420
2014-10-15,76,74.2,74.4,72.1,9,933,69734
2014-10-16,76,72.1,75.8,74.4,14,1537,116139
2014-10-17,80,75.7,76.3,75.8,23,15300,1167334
2014-10-20,78,74.5,74.5,76.3,2,1050,78400
2014-10-21,77.8,77.8,77.8,74.5,1,100,7780
2014-10-24,78,73.4,75.5,77.8,16,1941,149309
2014-10-28,78,75,77.3,75.5,3,136,10209
2014-10-29,78,75,76.4,77.3,8,467,35826
