date,high,low,close,open,trades,shares,turnover
2015-05-13,28.9,28.9,28.9,28.2,1,1,28.9
2015-05-14,28.4,27,27,28.9,15,"2,230","60,689.00"
2015-05-15,26.7,26.5,26.5,27,7,"2,429","64,382.50"
2015-05-18,27,25,26.3,26.5,5,260,"6,953.50"
2015-05-19,26.8,26,26,26.3,5,"11,540","300,051.00"
2015-05-20,26.8,25.3,25.3,26,9,"2,535","64,560.00"
2015-05-21,25.5,25.5,25.5,25.3,2,550,"14,025.00"
2015-05-22,27,27,27,25.5,2,105,"2,835.00"
2015-05-25,29,27,29,27,20,"24,606","707,242.50"
2015-05-26,29,26.9,27,29,9,653,"17,608.50"
2015-05-27,27.5,27,27.1,27,6,689,"18,785.50"
2015-05-28,27,27,27,27.1,7,"6,769","182,763.00"
2015-05-29,27.1,27,27,27,4,"3,150","85,065.00"
2015-06-01,27.5,26,26.3,27,14,"19,328","510,353.00"
2015-06-03,26.5,26,26.2,26.3,13,"15,298","400,680.00"
2015-06-04,26.4,26.4,26.4,26.2,2,471,"12,434.40"
2015-06-08,26.5,26.5,26.5,26.4,2,120,"3,180.00"
2015-06-09,26.4,25.1,25.1,26.5,3,91,"2,285.40"
2015-06-11,26.2,26.2,26.2,25.1,6,6,157.2
2015-06-12,27.5,25,25.2,26.2,12,653,"16,483.30"
2015-06-15,27,25,25,25.2,13,"12,157","303,931.00"
2015-06-16,26.7,25,25,25,9,"11,305","282,653.50"
2015-06-17,26.7,25,25,25,4,150,"3,767.00"
2015-06-18,25,24.8,25,25,8,363,"9,074.80"
2015-06-19,25,25,25,25,13,275,"6,875.00"
2015-06-22,25,24.7,25,25,6,"7,105","176,125.00"
2015-06-23,25,25,25,25,3,68,"1,700.00"
2015-06-24,25,24.8,25,25,4,916,"22,898.00"
2015-06-25,25,24.7,24.7,25,5,121,"2,995.00"
2015-06-26,25,24.5,24.7,24.7,10,196,"4,841.00"
2015-06-30,25,24.5,24.7,24.7,5,60,"1,479.00"
2015-07-02,24.5,24.5,24.7,24.7,1,5,122.5
2015-07-06,24.9,24.5,24.9,24.7,6,535,"13,319.50"
2015-07-07,24.5,24.5,24.9,24.9,1,10,245
2015-07-09,24.5,24.5,24.9,24.9,1,4,98
2015-07-10,25,23.4,23.5,24.9,4,327,"7,685.40"
2015-07-13,26,25,25.2,23.5,12,"5,567","140,546.80"
2015-07-14,26,26,26,25.2,4,352,"9,152.00"
2015-07-15,25.2,25.2,26,26,1,1,25.2
2015-07-20,27.3,26,26.1,26,4,"1,348","35,226.30"
2015-07-22,26.8,26,26.1,26.1,13,"3,407","89,222.70"
2015-07-23,26,26,26,26.1,2,"6,500","169,000.00"
2015-07-24,26.5,26,26.5,26,31,"86,753","2,288,739.50"
2015-07-27,27.4,26.1,26.2,26.5,52,"52,641","1,418,770.70"
2015-07-28,27.3,26,26.3,26.2,20,"43,081","1,125,408.90"
2015-07-29,27,25.7,25.9,26.3,34,"21,366","558,866.00"
2015-07-30,25.9,25.9,25.9,25.9,1,500,"12,950.00"
2015-08-03,25.9,25.9,25.9,25.9,2,"5,200","134,680.00"
2015-08-04,25.9,25.8,25.9,25.9,4,"1,025","26,545.00"
2015-08-05,25.9,25.8,25.8,25.9,5,"6,902","178,091.60"
2015-08-07,25.9,25,25.2,25.8,10,"6,489","163,432.30"
2015-08-10,25.2,24.9,25.1,25.2,14,"7,504","187,744.90"
2015-08-11,25.1,25.1,25.1,25.1,2,"1,002","25,150.20"
2015-08-12,25.5,25,25,25.1,15,"14,683","367,474.80"
2015-08-13,25,24.9,25,25,10,"4,700","117,400.00"
2015-08-14,25.1,25,25,25,6,"3,800","95,020.00"
2015-08-17,25,25,25,25,4,"2,300","57,500.00"
2015-08-19,25,25,25,25,1,20,500
2015-08-20,25,24.8,24.8,25,10,"7,230","179,732.50"
2015-08-21,25,24.5,24.5,24.8,3,235,"5,758.00"
2015-08-24,24.5,24.5,24.5,24.5,1,411,"10,069.50"
2015-08-25,24.3,24,24.2,24.5,3,100,"2,420.10"
2015-08-26,23.5,23.5,24.2,24.2,1,2,47
2015-08-28,23.8,23.5,24.2,24.2,4,51,"1,206.50"
2015-09-03,25,24,25,24.2,3,"23,088","576,200.00"
2015-09-04,25.5,25.5,25.5,25,1,100,"2,550.00"
2015-09-07,24,23,23.8,25.5,6,600,"14,275.50"
2015-09-08,23.2,23.2,23.8,23.8,1,1,23.2
2015-09-09,25,23.2,25,23.8,5,"3,165","79,056.10"
2015-09-10,25,23.5,25,25,5,"2,832","70,714.00"
2015-09-11,23.6,23.5,23.5,25,12,"3,975","93,413.60"
2015-09-14,23.4,23.4,23.4,23.5,1,100,"2,340.00"
2015-09-15,23.4,23.4,23.4,23.4,1,25,585
2015-09-16,23.4,23.4,23.4,23.4,4,493,"11,536.20"
2015-09-17,23,23,23,23.4,3,100,"2,300.00"
2015-09-18,24.9,24.9,23,23,2,7,174.3
2015-09-21,26,22.7,25.5,23,3,120,"3,054.00"
2015-09-22,23.1,23,23.1,25.5,5,108,"2,494.00"
2015-09-25,26,25.9,23.1,23.1,2,6,155.9
2015-09-29,23.7,23.1,23.3,23.1,7,"3,120","72,819.00"
2015-10-02,24.4,24.4,24.4,23.3,1,100,"2,440.00"
2015-10-05,25,23.2,25,24.4,2,101,"2,523.20"
2015-10-06,25,25,25,25,1,50,"1,250.00"
2015-10-07,23.5,23.5,23.5,25,1,"22,496","528,656.00"
2015-10-08,23.5,23,23,23.5,8,"3,110","71,632.00"
2015-10-09,24,23.5,23.5,23,6,"1,454","34,739.40"
2015-10-12,24,23.5,23.5,23.5,3,502,"11,798.00"
2015-10-13,22.7,22,22.1,23.5,7,"3,007","66,454.00"
2015-10-14,23.9,23.9,22.1,22.1,1,1,23.9
2015-10-15,22.1,21,21.1,22.1,30,"10,225","217,532.30"
2015-10-19,22.7,22.7,22.7,21.1,1,200,"4,540.00"
2015-10-20,23.7,22.7,23,22.7,15,"10,688","245,624.00"
2015-10-21,23.1,23,23,23,4,540,"12,430.00"
2015-10-22,22.5,22.5,23,23,3,5,112.5
2015-10-23,23,22,22,23,6,"1,775","39,087.50"
2015-10-28,22,22,22,22,1,"1,000","22,000.00"
2015-10-29,23.4,23.4,22,22,1,1,23.4
2015-10-30,24.4,22,22.6,22,7,"14,487","322,868.40"
2015-11-03,22.1,22,22,22.6,2,"1,000","22,001.50"
2015-11-04,22.8,20,21.3,22,14,"3,604","76,988.50"
2015-11-05,20.6,20.5,20.5,21.3,3,500,"10,251.50"
2015-11-06,24.1,22.5,23.5,20.5,11,701,"16,449.10"
2015-11-09,21.1,21.1,21.1,23.5,2,750,"15,825.00"
2015-11-11,23.5,21.3,21.7,21.1,7,"1,315","28,961.00"
2015-11-16,22,22,22,21.7,1,450,"9,900.00"
2015-11-18,21.6,21,21,22,8,"2,814","59,150.40"
2015-11-19,22.9,21,21.1,21,3,"1,195","25,160.90"
2015-11-20,22.9,22.9,21.1,21.1,1,1,22.9
2015-11-23,22,21.5,21.5,21.1,4,602,"13,093.00"
2015-11-24,21.5,21.5,21.5,21.5,1,500,"10,750.00"
2015-11-26,22,21,21,21.5,4,625,"13,170.00"
2015-11-27,21.6,20.2,20.2,21,8,"1,512","31,198.50"
2015-11-30,21.3,19.5,19.5,20.2,3,"1,001","19,521.30"
2015-12-01,20,19,20,19.5,10,"1,390","27,520.10"
2015-12-02,19.9,18.5,18.6,20,7,"4,895","93,386.90"
2015-12-03,19.1,19,19,18.6,4,196,"3,726.50"
2015-12-04,18.7,18.5,18.5,19,7,788,"14,600.20"
2015-12-07,19.3,18.1,18.4,18.5,8,"3,150","57,861.00"
2015-12-08,19,18.1,19,18.4,12,"14,599","265,150.50"
2015-12-09,19,19,19,19,1,100,"1,900.00"
2015-12-10,18.8,17.8,18.8,19,2,197,"3,606.60"
2015-12-15,19,18,18.1,18.8,6,360,"6,527.50"
2015-12-16,18,17.9,17.9,18.1,3,"1,130","20,240.00"
2015-12-18,19,19,19,17.9,1,100,"1,900.00"
2015-12-21,18,18,18,19,5,"1,000","18,000.00"
2015-12-22,18,18,18,18,1,500,"9,000.00"
2015-12-23,19,18,18,18,2,55,995
2015-12-28,19,17.2,17.3,18,17,"18,656","327,538.50"
2015-12-29,17.3,16.1,17.3,17.3,3,13,223.7
2015-12-30,16.5,16.5,17.3,17.3,1,2,33
2015-12-31,17.8,17.8,17.8,17.3,2,105,"1,869.00"
2016-01-04,18,17.8,17.9,17.8,2,500,"8,962.60"
2016-01-05,18,16.5,17,17.9,12,"3,555","60,642.50"
2016-01-06,18,16.5,16.5,17,7,760,"12,556.00"
2016-01-07,18,18,16.5,16.5,2,5,90
2016-01-11,17.9,16.5,16.5,16.5,9,"1,645","28,024.50"
2016-01-12,17.5,16.1,17,16.5,11,"10,702","173,238.60"
2016-01-13,17.5,17.5,17.5,17,2,110,"1,925.00"
2016-01-14,16.5,16.2,16.2,17.5,7,"10,100","163,680.10"
2016-01-18,17.9,15,15.4,16.2,14,"9,551","148,786.60"
