date,high,low,close,open,trades,shares,turnover
2014-03-18,23.9,22.8,23.7,22.8,5,"1,025","23,712.50"
2014-03-19,23.9,23.6,23.9,23.7,6,941,"22,401.70"
2014-03-20,23.3,23.2,23.2,23.9,3,501,"11,623.30"
2014-03-21,23.3,23.1,23.1,23.2,5,899,"20,874.70"
2014-03-24,23.5,22.3,23.2,23.1,6,"1,661","38,773.40"
2014-03-25,23.5,22.9,23.2,23.2,4,364,"8,402.80"
2014-03-26,23.3,23.2,23.2,23.2,3,536,"12,485.20"
2014-03-27,23.5,23.2,23.5,23.2,3,249,"5,818.50"
2014-03-28,23.5,23.2,23.3,23.5,4,532,"12,388.40"
2014-03-31,23.3,22.9,22.9,23.3,12,"13,500","310,880.70"
2014-04-01,23,23,23,22.9,3,"1,800","41,400.00"
2014-04-02,23,22.9,23,23,7,"5,545","127,035.00"
2014-04-03,22.8,22.7,22.7,23,5,"4,600","104,530.00"
2014-04-04,23,23,23,22.7,1,"2,500","57,500.00"
2014-04-07,23.2,22.9,22.9,23,4,"4,750","108,910.00"
2014-04-08,23.2,23,23,22.9,8,"5,100","117,310.00"
2014-04-09,23.2,23,23,23,26,"20,555","473,317.60"
2014-04-10,23.1,23,23,23,6,"2,430","55,940.00"
2014-04-16,23.5,23.1,23.5,23,2,580,"13,430.00"
2014-04-17,23.8,23.6,23.7,23.5,4,746,"17,714.60"
2014-04-21,23.7,23.1,23.7,23.7,2,431,"9,962.10"
2014-04-22,23.8,23.2,23.7,23.7,7,"6,538","154,890.40"
2014-04-23,23.3,23.3,23.3,23.7,4,"6,500","151,450.00"
2014-04-24,24,24,24,23.3,1,1,24
2014-04-25,24.2,23.6,23.6,24,19,"29,400","705,299.90"
2014-04-28,25,23.7,24,23.6,28,"12,162","294,557.00"
2014-04-29,24.7,24,24.4,24,26,"19,606","471,716.50"
2014-04-30,24.4,24,24.2,24.4,15,"13,287","321,011.90"
2014-05-02,24.5,24,24.5,24.2,14,"14,543","355,570.90"
2014-05-05,25.5,24.2,24.7,24.5,34,"167,485","4,117,628.50"
2014-05-06,24.9,24.5,24.6,24.7,16,"10,465","258,055.50"
2014-05-07,24.8,24.7,24.7,24.6,9,"2,838","70,128.80"
2014-05-08,24.6,24.3,24.5,24.7,15,"1,436","35,187.90"
2014-05-09,25,24.1,24.9,24.5,18,"11,335","278,344.80"
2014-05-12,24.6,24.3,24.6,24.9,8,"3,506","86,096.90"
2014-05-13,24.9,24.4,24.6,24.6,10,"5,587","137,801.50"
2014-05-16,25,24.7,24.9,24.6,15,"9,099","225,739.70"
2014-05-19,25,24.3,24.5,24.9,27,"26,842","657,469.20"
2014-05-20,24.9,24.4,24.5,24.5,26,"18,223","447,108.50"
2014-05-21,24.5,24.5,24.5,24.5,7,"4,679","114,635.50"
2014-05-22,24.5,24.3,24.3,24.5,4,"1,700","41,320.20"
2014-05-23,25,24.5,24.9,24.3,25,"223,618","5,570,660.20"
2014-05-26,24.5,24.3,24.5,24.9,4,"1,602","39,248.70"
2014-05-27,25,24.6,24.9,24.5,14,"5,331","132,040.90"
2014-05-28,25,24.7,24.8,24.9,21,"37,225","924,775.50"
2014-05-29,25,24.7,24.7,24.8,8,"7,210","179,038.00"
2014-05-30,24.6,24.6,24.6,24.7,4,"4,206","103,467.60"
2014-06-02,25.4,24.4,24.5,24.6,23,"9,876","246,219.60"
2014-06-03,24.5,24,24.5,24.5,10,"3,517","84,575.40"
2014-06-04,24.2,23.5,24.2,24.5,4,141,"3,354.20"
2014-06-05,24.3,23.7,23.7,24.2,13,"4,347","103,680.80"
2014-06-06,23.7,23.7,23.7,23.7,5,"2,692","63,800.40"
2014-06-09,24,24,24,23.7,2,101,"2,424.00"
2014-06-10,24,23.8,23.8,24,7,157,"3,748.00"
2014-06-11,24,23.9,24,23.8,24,"17,042","408,907.90"
2014-06-13,24.8,24,24.1,24,7,307,"7,382.80"
2014-06-16,25,24,24.8,24.1,29,"62,107","1,539,223.60"
2014-06-17,27,25,26,24.8,108,"1,685,777","45,273,951.70"
2014-06-18,26.4,25.1,25.2,26,20,"6,596","166,352.40"
2014-06-19,25.6,24.4,24.4,25.2,12,"4,832","119,749.10"
2014-06-20,25.5,24.5,25,24.4,13,"4,752","118,749.00"
2014-06-23,25.5,24.8,24.8,25,8,716,"18,047.80"
2014-06-24,25.5,25,25,24.8,17,"52,317","1,308,280.70"
2014-06-25,25.1,24.9,24.9,25,7,"2,005","50,124.80"
